MARITAL_STATUS,EDUCATION_LEVEL,RESIDENTAL_STATUS,LOAN_AMOUNT,INCOME,GENDER,NUMBER_OF_PRIOR_LOANS,AGE,TENURE,PRESENT_EMPLOYMENT_SINCE,FAMILY_SIZE,OCCUPATION,Home_Loan_Approval_Prediction
Single,Master's Degree,Tenant,15000.0,3750.0,Female,1.0,71.0,13.0,Less Than Four Years,4.0,Clerical,0
Single,Bachelor's Degree,Tenant,10000.0,2150.0,Male,2.0,33.0,9.0,Less Than Four Years,6.0,Technician,0
Single,Master's Degree,Tenant,55000.0,2150.0,Male,3.0,66.0,13.0,More Than Seven Years,2.0,Professional,0
Married,Master's Degree,Tenant,15000.0,2750.0,Female,3.0,56.0,6.0,Less Than Seven Years,2.0,Technician,0
Divorced,Primary School Grad,Tenant,15000.0,500.0,Female,2.0,63.0,15.0,Less Than One Year,2.0,Farmer,0
Single,Primary School Grad,Family Home,10000.0,,Female,0.0,21.0,11.0,More Than Seven Years,2.0,Manager,0
Married,Bachelor's Degree,Tenant,70000.0,2750.0,Female,2.0,63.0,6.0,Unemployed,4.0,Professional,0
Single,Bachelor's Degree,Owner,45000.0,6250.0,Male,,18.0,23.0,Less Than One Year,3.0,Manager,1
Divorced,Bachelor's Degree,Owner,35000.0,5250.0,Female,1.0,30.0,17.0,Less Than One Year,2.0,Manager,1
Married,Bachelor's Degree,Owner,70000.0,5250.0,Male,0.0,49.0,13.0,Less Than Four Years,,Professional,0
Married,Bachelor's Degree,Tenant,10000.0,2150.0,Male,3.0,66.0,12.0,Less Than Seven Years,4.0,Worker,0
Single,Bachelor's Degree,Tenant,,2750.0,Male,1.0,54.0,4.0,Less Than One Year,6.0,Worker,0
Single,Bachelor's Degree,Owner,65000.0,5250.0,Female,0.0,71.0,14.0,More Than Seven Years,6.0,Manager,0
Married,Bachelor's Degree,Tenant,10000.0,2150.0,Female,2.0,37.0,6.0,Less Than One Year,4.0,Manager,0
Married,Master's Degree,Tenant,45000.0,3750.0,Female,2.0,18.0,,Less Than One Year,4.0,Manager,0
Single,Primary School Grad,Tenant,15000.0,500.0,Male,3.0,54.0,29.0,Less Than Four Years,3.0,Manager,0
Married,Bachelor's Degree,Tenant,40000.0,2750.0,Male,1.0,59.0,1.0,Less Than One Year,6.0,Professional,0
Married,Master's Degree,Tenant,20000.0,2150.0,Female,3.0,30.0,28.0,More Than Seven Years,3.0,Professional,0
Married,Master's Degree,Tenant,10000.0,2750.0,Male,2.0,54.0,37.0,,2.0,Farmer,0
Single,Bachelor's Degree,Owner,45000.0,5250.0,Male,1.0,60.0,18.0,Unemployed,4.0,Professional,0
Married,Bachelor's Degree,Owner,15000.0,6250.0,Male,1.0,45.0,17.0,Unemployed,5.0,Manager,1
Single,Bachelor's Degree,Owner,25000.0,6250.0,Male,1.0,20.0,23.0,Unemployed,4.0,Professional,0
Married,Bachelor's Degree,Tenant,45000.0,2750.0,Male,3.0,63.0,12.0,Less Than One Year,4.0,Worker,0
Married,Bachelor's Degree,Owner,20000.0,6250.0,Male,1.0,45.0,2.0,More Than Seven Years,2.0,Professional,1
Single,Bachelor's Degree,Owner,40000.0,5250.0,Female,2.0,45.0,9.0,Unemployed,4.0,Professional,1
Married,Bachelor's Degree,Tenant,15000.0,2150.0,Female,2.0,64.0,27.0,Less Than Four Years,7.0,Army,0
Married,Bachelor's Degree,Owner,45000.0,6250.0,Female,0.0,22.0,28.0,Unemployed,3.0,Professional,1
Married,Bachelor's Degree,Tenant,15000.0,2750.0,Male,0.0,32.0,20.0,Unemployed,5.0,Clerical,0
Single,Bachelor's Degree,Tenant,30000.0,4250.0,Male,2.0,,8.0,Unemployed,2.0,Manager,1
Married,Bachelor's Degree,Owner,55000.0,6250.0,Male,0.0,29.0,14.0,Less Than Seven Years,3.0,Professional,1
Married,Doctorate Degree,Tenant,10000.0,3750.0,Male,2.0,19.0,3.0,Unemployed,2.0,Professional,1
Married,Bachelor's Degree,Owner,10000.0,6250.0,Female,2.0,37.0,44.0,Less Than One Year,3.0,Professional,1
Single,Bachelor's Degree,Owner,35000.0,5250.0,Female,,43.0,6.0,Less Than Four Years,2.0,Manager,1
Single,Master's Degree,Tenant,45000.0,3750.0,Female,1.0,40.0,18.0,More Than Seven Years,4.0,Technician,0
Single,Master's Degree,Tenant,60000.0,3750.0,Female,1.0,52.0,54.0,More Than Seven Years,4.0,Worker,0
,Primary School Grad,Family Home,20000.0,500.0,Female,0.0,29.0,12.0,Unemployed,2.0,Farmer,0
Single,Bachelor's Degree,Tenant,40000.0,2150.0,Female,3.0,39.0,9.0,Less Than Four Years,4.0,Manager,0
Married,Bachelor's Degree,Owner,65000.0,6250.0,Male,3.0,55.0,14.0,Less Than One Year,6.0,Professional,1
Divorced,Master's Degree,Tenant,35000.0,3750.0,Female,3.0,30.0,19.0,More Than Seven Years,5.0,Clerical,0
Married,Master's Degree,Tenant,45000.0,3750.0,Male,0.0,56.0,23.0,More Than Seven Years,4.0,Worker,0
Married,Bachelor's Degree,Tenant,10000.0,5250.0,Male,3.0,27.0,14.0,Less Than Four Years,4.0,Professional,0
Single,Master's Degree,Tenant,15000.0,2750.0,Male,0.0,68.0,80.0,Unemployed,3.0,Manager,0
Married,Bachelor's Degree,Owner,95000.0,5250.0,Male,1.0,65.0,13.0,Less Than Seven Years,3.0,Professional,1
Single,Bachelor's Degree,Tenant,20000.0,2750.0,Female,3.0,70.0,8.0,Less Than One Year,5.0,Army,0
Single,Primary School Grad,Family Home,20000.0,500.0,Male,2.0,25.0,32.0,Less Than Seven Years,4.0,Clerical,0
Married,Master's Degree,Tenant,10000.0,2150.0,Male,0.0,50.0,10.0,Less Than Seven Years,3.0,Worker,0
Married,Bachelor's Degree,Tenant,45000.0,2750.0,Male,2.0,22.0,6.0,Less Than Seven Years,5.0,Farmer,0
Married,Bachelor's Degree,Tenant,70000.0,2750.0,Female,3.0,67.0,17.0,Less Than Seven Years,4.0,Army,0
Single,Bachelor's Degree,Tenant,40000.0,2750.0,Female,2.0,63.0,5.0,Unemployed,4.0,Clerical,0
Single,Master's Degree,Tenant,10000.0,2750.0,Female,3.0,28.0,4.0,Less Than Four Years,3.0,Farmer,0
Married,Master's Degree,Tenant,65000.0,3750.0,Male,3.0,29.0,4.0,Less Than Seven Years,4.0,Manager,0
Single,Doctorate Degree,Tenant,10000.0,3750.0,Female,0.0,29.0,10.0,,3.0,Manager,1
Married,Bachelor's Degree,Tenant,50000.0,2750.0,Male,1.0,19.0,4.0,Less Than Four Years,6.0,Army,0
Married,Bachelor's Degree,Tenant,30000.0,4250.0,Male,2.0,18.0,14.0,Unemployed,6.0,Manager,1
Married,Master's Degree,Tenant,40000.0,2150.0,Female,2.0,19.0,12.0,More Than Seven Years,2.0,Farmer,0
Divorced,Primary School Grad,Family Home,10000.0,500.0,Male,0.0,39.0,15.0,Less Than Four Years,6.0,Manager,0
Single,Master's Degree,Tenant,45000.0,2750.0,Male,2.0,25.0,2.0,Unemployed,3.0,Professional,0
Single,Bachelor's Degree,Tenant,20000.0,2150.0,Female,3.0,59.0,11.0,Unemployed,7.0,Manager,0
Single,Master's Degree,Tenant,65000.0,2150.0,Male,2.0,18.0,13.0,Less Than Seven Years,2.0,Professional,0
Married,Bachelor's Degree,Tenant,15000.0,2150.0,Male,2.0,61.0,11.0,Less Than One Year,4.0,Clerical,0
Single,Bachelor's Degree,Owner,35000.0,6250.0,Female,1.0,45.0,11.0,Unemployed,6.0,Manager,0
Married,Bachelor's Degree,Tenant,35000.0,2750.0,Male,0.0,48.0,4.0,Less Than One Year,7.0,Manager,0
Single,Primary School Grad,Tenant,50000.0,500.0,Female,2.0,71.0,15.0,Less Than Seven Years,3.0,Clerical,0
Married,Bachelor's Degree,Tenant,15000.0,6250.0,Female,0.0,27.0,8.0,More Than Seven Years,4.0,Professional,1
Married,Primary School Grad,Tenant,30000.0,500.0,Male,1.0,64.0,49.0,Less Than Four Years,3.0,Technician,0
Married,Master's Degree,Tenant,20000.0,2150.0,Female,0.0,60.0,23.0,More Than Seven Years,2.0,Technician,0
Single,Bachelor's Degree,Tenant,45000.0,2750.0,Male,2.0,18.0,70.0,Unemployed,4.0,Worker,0
Single,Bachelor's Degree,Tenant,35000.0,2150.0,Male,2.0,32.0,2.0,Less Than Four Years,4.0,Manager,0
,Bachelor's Degree,Tenant,50000.0,2150.0,Female,1.0,59.0,5.0,Less Than Seven Years,4.0,Army,0
Married,Bachelor's Degree,Owner,15000.0,5250.0,Male,3.0,21.0,3.0,Less Than Seven Years,2.0,Manager,1
Single,Master's Degree,Tenant,15000.0,2150.0,Female,1.0,50.0,10.0,Less Than One Year,3.0,Clerical,0
Married,Master's Degree,Tenant,105000.0,3750.0,Female,0.0,56.0,5.0,Less Than One Year,7.0,Clerical,0
,Master's Degree,Tenant,45000.0,2150.0,Female,3.0,31.0,6.0,Less Than One Year,3.0,Army,0
Married,Master's Degree,Tenant,35000.0,2150.0,Male,1.0,29.0,11.0,Unemployed,3.0,Clerical,0
Married,Bachelor's Degree,Tenant,20000.0,2750.0,Female,0.0,65.0,4.0,More Than Seven Years,5.0,Clerical,0
Married,Bachelor's Degree,Owner,50000.0,5250.0,Female,1.0,47.0,11.0,Less Than Seven Years,3.0,Manager,1
Married,Bachelor's Degree,Tenant,35000.0,2150.0,Female,0.0,18.0,8.0,,4.0,Farmer,0
Married,Master's Degree,Tenant,15000.0,2150.0,Male,2.0,24.0,15.0,Unemployed,3.0,Technician,0
Single,Bachelor's Degree,Tenant,15000.0,5250.0,Male,2.0,40.0,6.0,Less Than One Year,4.0,Professional,0
Divorced,Master's Degree,Tenant,25000.0,2750.0,Male,3.0,62.0,1.0,Less Than Seven Years,3.0,Technician,0
Single,Bachelor's Degree,Owner,25000.0,4250.0,Male,2.0,48.0,10.0,Less Than Four Years,2.0,Manager,1
Married,Bachelor's Degree,Owner,45000.0,4250.0,Female,1.0,35.0,15.0,More Than Seven Years,3.0,Professional,1
Married,Bachelor's Degree,Tenant,15000.0,2750.0,Male,3.0,18.0,7.0,Unemployed,4.0,Worker,0
Married,Bachelor's Degree,Owner,20000.0,6250.0,Male,2.0,47.0,6.0,More Than Seven Years,3.0,Manager,1
Divorced,Bachelor's Degree,Owner,75000.0,4250.0,Female,3.0,43.0,1.0,Less Than One Year,3.0,Manager,1
Married,Master's Degree,,40000.0,2150.0,Male,3.0,67.0,53.0,More Than Seven Years,2.0,Army,0
Single,Bachelor's Degree,Tenant,15000.0,2150.0,Male,3.0,52.0,11.0,More Than Seven Years,4.0,Farmer,0
Married,Master's Degree,Tenant,95000.0,2750.0,Male,1.0,45.0,19.0,Less Than One Year,2.0,Worker,0
Single,Master's Degree,Tenant,15000.0,3750.0,Female,2.0,33.0,21.0,Less Than One Year,5.0,Army,0
Married,Bachelor's Degree,Tenant,10000.0,2750.0,Female,2.0,23.0,81.0,Unemployed,5.0,,0
Single,Bachelor's Degree,Tenant,25000.0,5250.0,Female,3.0,31.0,16.0,Less Than One Year,6.0,Manager,1
Married,Bachelor's Degree,Tenant,40000.0,2750.0,Male,1.0,49.0,63.0,Less Than One Year,4.0,Army,0
Single,Master's Degree,Tenant,10000.0,2750.0,Female,2.0,63.0,7.0,Less Than Four Years,3.0,Farmer,0
Single,Bachelor's Degree,Owner,15000.0,,Male,1.0,47.0,32.0,Less Than One Year,4.0,Professional,1
Married,Bachelor's Degree,Owner,85000.0,6250.0,Male,1.0,40.0,80.0,More Than Seven Years,2.0,Professional,1
Divorced,Bachelor's Degree,Tenant,45000.0,2750.0,Female,1.0,66.0,6.0,Less Than Seven Years,4.0,Farmer,0
Married,Doctorate Degree,Tenant,20000.0,3750.0,Male,1.0,33.0,15.0,,2.0,Professional,1
Married,Bachelor's Degree,Owner,70000.0,5250.0,Male,1.0,69.0,4.0,Unemployed,3.0,Professional,1
Married,Bachelor's Degree,Tenant,30000.0,,Male,3.0,41.0,4.0,More Than Seven Years,4.0,Manager,0
Divorced,Bachelor's Degree,Tenant,60000.0,2750.0,Male,0.0,47.0,12.0,Less Than One Year,4.0,Farmer,0
Single,Bachelor's Degree,Owner,10000.0,5250.0,Male,2.0,55.0,2.0,Less Than Seven Years,4.0,Manager,1
Divorced,Master's Degree,Tenant,100000.0,2750.0,Female,3.0,66.0,,Unemployed,3.0,Manager,0
Married,Master's Degree,Tenant,45000.0,2750.0,Female,3.0,33.0,11.0,Unemployed,2.0,Clerical,0
Married,Master's Degree,Tenant,20000.0,2150.0,Male,2.0,45.0,74.0,Less Than One Year,2.0,Worker,0
Married,Master's Degree,Tenant,80000.0,2150.0,Female,2.0,51.0,4.0,Less Than Four Years,2.0,Farmer,0
Married,Master's Degree,Tenant,60000.0,2750.0,Female,3.0,44.0,67.0,Unemployed,3.0,Army,0
Single,Bachelor's Degree,Tenant,25000.0,2150.0,Female,2.0,39.0,36.0,More Than Seven Years,4.0,Farmer,0
Married,Bachelor's Degree,Tenant,15000.0,4250.0,Female,3.0,21.0,85.0,Less Than Four Years,4.0,Manager,1
Single,Bachelor's Degree,Tenant,25000.0,4250.0,Male,1.0,27.0,17.0,Less Than Seven Years,4.0,Professional,0
Single,Bachelor's Degree,Tenant,50000.0,4250.0,Male,0.0,21.0,8.0,Unemployed,3.0,Professional,1
Single,Bachelor's Degree,Owner,35000.0,4250.0,Male,1.0,49.0,10.0,Less Than Seven Years,4.0,Manager,1
Married,Doctorate Degree,Tenant,10000.0,3750.0,Female,3.0,20.0,14.0,Less Than Four Years,3.0,Manager,0
Married,Doctorate Degree,Owner,80000.0,3750.0,Male,1.0,46.0,12.0,More Than Seven Years,3.0,Manager,1
Divorced,Bachelor's Degree,Owner,100000.0,4250.0,Male,3.0,59.0,5.0,Less Than Four Years,3.0,Manager,1
Divorced,Primary School Grad,Family Home,80000.0,500.0,Male,1.0,29.0,14.0,Less Than Seven Years,4.0,Technician,0
Married,Bachelor's Degree,Tenant,55000.0,6250.0,Male,2.0,36.0,30.0,Less Than One Year,4.0,Manager,0
Married,Master's Degree,Tenant,45000.0,2750.0,Female,1.0,44.0,10.0,More Than Seven Years,3.0,Professional,0
Single,Master's Degree,Tenant,,2150.0,Male,3.0,29.0,6.0,Less Than Seven Years,2.0,Professional,0
Married,Bachelor's Degree,Tenant,45000.0,2750.0,Female,3.0,26.0,21.0,Less Than One Year,4.0,Farmer,0
Divorced,Bachelor's Degree,Tenant,20000.0,2150.0,Male,1.0,44.0,12.0,Less Than One Year,5.0,Worker,0
Married,Primary School Grad,Tenant,10000.0,500.0,Male,2.0,68.0,14.0,More Than Seven Years,3.0,Professional,0
Married,Master's Degree,Tenant,25000.0,2750.0,Female,1.0,64.0,48.0,Less Than Four Years,2.0,Manager,0
Married,Bachelor's Degree,Owner,10000.0,4250.0,Male,0.0,53.0,33.0,Unemployed,4.0,Manager,0
Divorced,,Tenant,15000.0,2150.0,Female,2.0,62.0,16.0,Less Than Seven Years,4.0,Clerical,0
Divorced,Master's Degree,Tenant,35000.0,2150.0,Male,3.0,51.0,12.0,Less Than Four Years,3.0,Manager,0
Married,Master's Degree,Tenant,15000.0,2150.0,Female,3.0,41.0,22.0,More Than Seven Years,3.0,Technician,0
Single,Bachelor's Degree,Owner,20000.0,6250.0,Female,1.0,50.0,17.0,More Than Seven Years,7.0,Professional,1
Single,Master's Degree,Tenant,20000.0,2750.0,Female,0.0,23.0,14.0,Less Than One Year,2.0,Farmer,0
Married,Master's Degree,Tenant,20000.0,3750.0,Male,1.0,66.0,38.0,Less Than Four Years,5.0,Technician,0
Married,Primary School Grad,Tenant,30000.0,500.0,Female,1.0,50.0,10.0,Less Than One Year,4.0,Clerical,0
Married,Master's Degree,Tenant,95000.0,2150.0,Male,1.0,40.0,5.0,,2.0,Farmer,0
Married,Bachelor's Degree,Tenant,30000.0,4250.0,Female,3.0,27.0,14.0,Less Than Seven Years,5.0,Professional,0
Single,Bachelor's Degree,Tenant,25000.0,2150.0,,2.0,70.0,13.0,Less Than Four Years,4.0,Professional,0
Married,Bachelor's Degree,Owner,55000.0,4250.0,Male,0.0,40.0,6.0,Less Than One Year,3.0,Manager,1
Married,Bachelor's Degree,Owner,50000.0,4250.0,Male,2.0,29.0,7.0,Unemployed,2.0,Manager,1
Married,Master's Degree,Tenant,60000.0,3750.0,Female,0.0,44.0,7.0,Less Than One Year,4.0,Clerical,0
Married,Master's Degree,Tenant,25000.0,3750.0,Male,2.0,18.0,10.0,Less Than Seven Years,6.0,Clerical,0
Married,Bachelor's Degree,Tenant,45000.0,6250.0,Female,2.0,28.0,8.0,Unemployed,4.0,Manager,1
Single,Bachelor's Degree,Owner,50000.0,4250.0,,0.0,26.0,37.0,Less Than Four Years,2.0,Professional,1
Married,Master's Degree,Tenant,15000.0,2150.0,Female,0.0,68.0,6.0,More Than Seven Years,3.0,Clerical,0
Married,Bachelor's Degree,Tenant,25000.0,2150.0,Female,2.0,45.0,30.0,Less Than Four Years,6.0,Clerical,0
Married,Bachelor's Degree,Owner,25000.0,6250.0,Male,1.0,48.0,42.0,Unemployed,7.0,Professional,0
Married,Master's Degree,Tenant,30000.0,2150.0,Male,3.0,63.0,9.0,Less Than Seven Years,2.0,Manager,0
Single,Master's Degree,Tenant,20000.0,2150.0,Female,3.0,30.0,3.0,Less Than Four Years,3.0,Worker,0
Married,Primary School Grad,Tenant,70000.0,500.0,Female,0.0,69.0,5.0,Less Than One Year,4.0,Farmer,0
Single,Bachelor's Degree,Owner,10000.0,5250.0,Male,1.0,21.0,5.0,Less Than Four Years,3.0,Manager,1
Married,Master's Degree,Tenant,40000.0,2150.0,Male,3.0,63.0,,More Than Seven Years,3.0,Manager,0
Single,Bachelor's Degree,Owner,55000.0,6250.0,Female,,66.0,39.0,Less Than Four Years,2.0,Professional,1
Single,Master's Degree,Tenant,40000.0,2150.0,Male,3.0,20.0,23.0,Less Than Four Years,3.0,Farmer,0
Single,Doctorate Degree,Tenant,10000.0,3750.0,Female,0.0,35.0,27.0,Less Than One Year,2.0,Manager,0
Married,Master's Degree,Tenant,20000.0,2150.0,Female,1.0,45.0,5.0,Less Than Seven Years,2.0,Technician,0
Married,Bachelor's Degree,Tenant,40000.0,4250.0,Female,2.0,30.0,8.0,Less Than Four Years,4.0,Professional,0
Single,Bachelor's Degree,Owner,15000.0,5250.0,Male,3.0,25.0,6.0,Less Than Seven Years,3.0,Professional,1
Married,Master's Degree,Tenant,15000.0,2150.0,Female,,54.0,10.0,Less Than One Year,3.0,Worker,0
Married,Primary School Grad,Family Home,20000.0,500.0,Male,2.0,40.0,26.0,Less Than Seven Years,4.0,Professional,0
Married,Bachelor's Degree,Owner,10000.0,6250.0,Male,0.0,29.0,8.0,Unemployed,2.0,Professional,1
Married,Bachelor's Degree,Owner,10000.0,5250.0,Male,2.0,28.0,27.0,More Than Seven Years,3.0,Manager,1
,Bachelor's Degree,Tenant,45000.0,2750.0,Male,1.0,30.0,12.0,Unemployed,4.0,Manager,0
Married,Master's Degree,Tenant,25000.0,2150.0,Female,0.0,21.0,10.0,More Than Seven Years,3.0,Clerical,0
Married,Bachelor's Degree,Tenant,,6250.0,Male,3.0,41.0,24.0,Less Than Four Years,7.0,Manager,0
Married,Master's Degree,Tenant,30000.0,2750.0,Male,2.0,63.0,3.0,Less Than Four Years,3.0,Manager,0
Married,Primary School Grad,Family Home,20000.0,500.0,Female,2.0,21.0,9.0,Less Than Seven Years,2.0,Technician,0
Married,Bachelor's Degree,Owner,10000.0,5250.0,Male,1.0,68.0,16.0,Unemployed,5.0,Manager,1
Married,Primary School Grad,Family Home,15000.0,500.0,Female,3.0,18.0,13.0,Less Than Seven Years,3.0,Army,0
Single,Master's Degree,Tenant,25000.0,2150.0,Male,3.0,53.0,3.0,Unemployed,3.0,Manager,0
Single,Primary School Grad,Tenant,40000.0,500.0,Female,3.0,66.0,9.0,More Than Seven Years,4.0,Manager,0
Married,Bachelor's Degree,Tenant,40000.0,2750.0,Female,3.0,61.0,9.0,Unemployed,4.0,Worker,0
Divorced,Bachelor's Degree,Tenant,45000.0,4250.0,Female,2.0,18.0,44.0,Less Than One Year,2.0,Manager,1
Married,Bachelor's Degree,Owner,15000.0,6250.0,Female,1.0,31.0,1.0,Less Than Seven Years,2.0,Professional,1
Single,Doctorate Degree,Owner,15000.0,3750.0,Female,0.0,57.0,9.0,Less Than Seven Years,2.0,Professional,0
Married,Master's Degree,Tenant,95000.0,2750.0,Female,0.0,68.0,12.0,More Than Seven Years,3.0,Professional,0
Married,Bachelor's Degree,Owner,45000.0,5250.0,Male,0.0,26.0,18.0,Unemployed,3.0,Professional,1
Married,Bachelor's Degree,Tenant,65000.0,2150.0,Male,1.0,45.0,14.0,Unemployed,4.0,Technician,0
Divorced,Bachelor's Degree,Tenant,70000.0,2150.0,Female,3.0,28.0,36.0,Unemployed,4.0,Technician,0
Divorced,Bachelor's Degree,Tenant,85000.0,2150.0,Male,0.0,27.0,8.0,More Than Seven Years,6.0,Army,0
Single,Bachelor's Degree,Tenant,25000.0,5250.0,Male,0.0,43.0,14.0,More Than Seven Years,6.0,Manager,0
Married,Primary School Grad,Family Home,20000.0,500.0,Female,2.0,24.0,32.0,More Than Seven Years,2.0,Manager,0
Married,Bachelor's Degree,Tenant,35000.0,2150.0,Female,3.0,65.0,28.0,Less Than One Year,4.0,Manager,0
Single,Bachelor's Degree,Owner,30000.0,4250.0,Male,2.0,40.0,39.0,Less Than One Year,3.0,Professional,1
Married,Bachelor's Degree,Tenant,30000.0,2750.0,Female,1.0,54.0,10.0,More Than Seven Years,7.0,Army,0
Married,Doctorate Degree,Tenant,85000.0,3750.0,Female,3.0,22.0,13.0,Less Than Four Years,2.0,Professional,1
Single,Bachelor's Degree,Tenant,25000.0,2750.0,Male,3.0,68.0,2.0,Less Than Seven Years,6.0,Technician,0
Divorced,Bachelor's Degree,Owner,25000.0,5250.0,Male,1.0,31.0,40.0,More Than Seven Years,2.0,Professional,1
Divorced,Bachelor's Degree,Owner,30000.0,4250.0,Male,0.0,65.0,16.0,Less Than Seven Years,4.0,Professional,0
Married,Bachelor's Degree,Owner,25000.0,4250.0,Male,2.0,59.0,28.0,Unemployed,4.0,Manager,1
Married,Primary School Grad,Family Home,30000.0,500.0,Male,0.0,21.0,9.0,Less Than Seven Years,4.0,Worker,0
Married,Master's Degree,Tenant,35000.0,3750.0,Female,0.0,36.0,9.0,Unemployed,7.0,Army,0
Single,Bachelor's Degree,Owner,45000.0,4250.0,Male,0.0,51.0,11.0,Less Than Seven Years,4.0,Manager,0
Married,Bachelor's Degree,Owner,20000.0,5250.0,Male,3.0,47.0,12.0,Unemployed,2.0,Professional,1
Single,Bachelor's Degree,Tenant,15000.0,5250.0,Male,3.0,33.0,7.0,Less Than Seven Years,4.0,Professional,0
Married,Master's Degree,Tenant,30000.0,2150.0,Female,3.0,69.0,11.0,Less Than One Year,3.0,Farmer,0
Married,Bachelor's Degree,Tenant,15000.0,2150.0,Male,1.0,71.0,20.0,Less Than Seven Years,7.0,Worker,0
Single,Bachelor's Degree,,50000.0,4250.0,Female,2.0,19.0,35.0,Less Than One Year,2.0,Manager,1
Single,Bachelor's Degree,Tenant,40000.0,2750.0,Male,2.0,24.0,9.0,Less Than Four Years,6.0,Manager,0
Married,Doctorate Degree,Tenant,90000.0,3750.0,Female,1.0,28.0,5.0,More Than Seven Years,3.0,Professional,1
Single,Bachelor's Degree,Owner,10000.0,6250.0,Male,1.0,48.0,9.0,Less Than Seven Years,4.0,Manager,0
Married,Bachelor's Degree,Owner,35000.0,6250.0,Female,3.0,45.0,5.0,Less Than Four Years,4.0,Manager,0
Married,Bachelor's Degree,Tenant,35000.0,2150.0,Female,3.0,54.0,39.0,Unemployed,5.0,Manager,0
Married,Master's Degree,Tenant,35000.0,2750.0,Female,2.0,45.0,22.0,Unemployed,2.0,Army,0
Married,Bachelor's Degree,Owner,20000.0,5250.0,Male,0.0,48.0,7.0,Unemployed,4.0,Professional,1
Single,Master's Degree,Tenant,10000.0,2150.0,Male,0.0,65.0,1.0,More Than Seven Years,3.0,Worker,0
Married,Bachelor's Degree,Owner,15000.0,4250.0,Male,0.0,62.0,5.0,Less Than Seven Years,3.0,Professional,1
Married,Bachelor's Degree,Owner,15000.0,6250.0,Male,1.0,22.0,3.0,Less Than Four Years,7.0,Professional,1
Single,Bachelor's Degree,Owner,10000.0,6250.0,Male,1.0,60.0,42.0,More Than Seven Years,4.0,Professional,0
Married,Master's Degree,Tenant,20000.0,3750.0,Male,3.0,45.0,6.0,Less Than One Year,4.0,Farmer,0
Married,Master's Degree,Tenant,10000.0,2150.0,Female,2.0,61.0,15.0,Less Than Four Years,2.0,Clerical,0
Married,Bachelor's Degree,Tenant,40000.0,2750.0,Female,3.0,,19.0,More Than Seven Years,6.0,Farmer,0
Married,Primary School Grad,Family Home,95000.0,500.0,Male,1.0,24.0,13.0,More Than Seven Years,4.0,Clerical,0
Married,Master's Degree,Tenant,105000.0,3750.0,Female,0.0,20.0,9.0,More Than Seven Years,6.0,Professional,0
Single,Bachelor's Degree,Tenant,55000.0,2750.0,Male,3.0,64.0,8.0,More Than Seven Years,7.0,Army,0
Married,Bachelor's Degree,Tenant,40000.0,2750.0,Female,2.0,36.0,50.0,More Than Seven Years,4.0,Worker,0
Married,Primary School Grad,Tenant,15000.0,500.0,Female,0.0,52.0,12.0,More Than Seven Years,4.0,Clerical,0
Divorced,Doctorate Degree,Tenant,15000.0,3750.0,Male,3.0,35.0,13.0,More Than Seven Years,3.0,Manager,0
Married,Master's Degree,Tenant,25000.0,3750.0,Male,1.0,45.0,1.0,Unemployed,7.0,Professional,0
Married,Bachelor's Degree,Owner,10000.0,6250.0,Male,0.0,35.0,6.0,Less Than Four Years,3.0,Manager,1
Married,Bachelor's Degree,Tenant,10000.0,2150.0,Female,3.0,23.0,28.0,More Than Seven Years,5.0,Worker,0
Single,Bachelor's Degree,Tenant,15000.0,2150.0,Female,3.0,61.0,6.0,Less Than Seven Years,5.0,Clerical,0
Married,Bachelor's Degree,Tenant,85000.0,2750.0,Female,3.0,26.0,8.0,Less Than One Year,4.0,Clerical,0
Married,Bachelor's Degree,Tenant,50000.0,2750.0,Female,1.0,65.0,1.0,Unemployed,6.0,Clerical,0
Married,Master's Degree,Tenant,25000.0,2150.0,Male,2.0,42.0,2.0,Less Than Seven Years,3.0,Manager,0
Single,Master's Degree,Tenant,30000.0,2150.0,Female,1.0,57.0,89.0,Less Than Seven Years,3.0,Manager,0
